uuid,type,city,pubMillis,street,x,y
a64e7fe8-303f-4ad1-9835-51b0c5aaf64e,HAZARD,La Florida,1748634217000,Manuel Rengifo,-70.579683,-33.564445
b285d114-7f93-4f53-9cf9-77ddfee8bb6b,POLICE,Puente Alto,1748639047000,Av. Gabriela Oriente,-70.555027,-33.574351
3f9219cd-62cb-428e-bfd6-ff55804a7729,JAM,Puente Alto,1748639715000,Av. El Peral,-70.552382,-33.570925
c44ec128-0af9-43df-b4d1-38c72295eb9a,HAZARD,Las Vertientes,1748635282000,Camino al Volcán,-70.458319,-33.577894
bdad9eaa-0028-468a-9b09-0d04babdf876,HAZARD,Padre Hurtado,1748637292000,José Luis Caro,-70.825125,-33.558112
5ed9d2fe-be41-4a13-9c37-ea10f68321f3,JAM,,1748638044000,Ruta G-68 / Camino a Valparaíso,-70.826678,-33.557425
51859dca-776c-420f-97e4-a19ab778e5c9,JAM,Padre Hurtado,1748638218000,,-70.8272,-33.557667
3452e178-5cdb-4e34-810f-8d32da544904,JAM,,1748639799000,Ruta G-68 / Camino a Valparaíso,-70.834016,-33.55294
3be3b437-c99b-4c23-ad9d-aaf0ce4e28a1,JAM,,1748639952000,Ruta 78,-70.811914,-33.551842
a882fc55-8ef8-493e-bb64-1c4be7a1102d,ROAD_CLOSED,Padre Hurtado,1731611199000,Av. Santa Leonor,-70.807189,-33.562795
34167e9e-f602-4413-bd20-efa56c5a51e0,JAM,,1748639305000,Ruta 78,-70.819134,-33.555203
9cea8ca6-899e-4f15-ac09-dcfc185c0405,ROAD_CLOSED,Padre Hurtado,1731611199000,Av. Santa Leonor,-70.809294,-33.560919
a8121725-8e78-461c-a8b1-473bfba0e338,HAZARD,,1748639834000,Ruta 76 / Camino San Alberto Hurtado,-70.798749,-33.556274
99fff043-1988-4cd0-a5c1-f6fa63caf30e,JAM,,1748638127000,Ruta 76 / Camino San Alberto Hurtado,-70.793468,-33.552421
04c63f95-4716-409e-adb8-67ec41f78115,HAZARD,,1748639116000,Ruta 76 / Camino San Alberto Hurtado,-70.800227,-33.557459
8bfad08c-bb6f-4fde-8c07-3c9044939470,POLICE,San Bernardo,1748637728000,Av. Las Acacias,-70.737601,-33.54681
91a45d2d-97bf-4452-8d8e-7565a6193376,HAZARD,San Bernardo,1748638402000,Rinconada de Chena,-70.748776,-33.559704
0d789a34-d553-4e80-a7d7-3064c00ba4d9,JAM,San Bernardo,1748637715000,Rinconada de Chena,-70.752223,-33.557048
e95056a7-464d-41a4-965e-1f7c72a946df,HAZARD,San Bernardo,1748546780000,San Martín de Porres,-70.717821,-33.550212
190aa7e8-880b-42c9-9acd-759d06a36ee2,JAM,San Bernardo,1748639494000,Santa Margarita,-70.711889,-33.548023
3e77baf0-aafd-446c-8210-da8c67ecc7fc,HAZARD,San Bernardo,1748639729000,Arturo Gordon,-70.705861,-33.56026
1506871d-652d-4dda-be56-0c71aa2b5666,HAZARD,San Bernardo,1748639841000,Av. Las Acacias,-70.698076,-33.56088
7ec18b1e-7cc3-43e9-ac76-25daa7c95f52,JAM,,1748637809000,Autopista Central / Eje Norte-Sur,-70.710187,-33.55603
d73550dc-356c-4d9d-b8d8-4b85e3cc1fc6,JAM,,1748639689000,Autopista Central,-70.710603,-33.559264
cde1c645-b688-48f7-87d3-c7b54c5adc2d,HAZARD,San Bernardo,1748638560000,Av. General Velásquez,-70.70883,-33.545994
46b10ba0-269a-47fb-afb3-a5a2d9ce4cf0,JAM,San Bernardo,1748639554000,Santa Margarita,-70.710711,-33.546778
7f54bba7-75d8-4b74-ad41-733ca3fb41d1,HAZARD,San Bernardo,1748635989000,Av. Las Acacias,-70.701143,-33.560429
1e263fe0-500d-4be9-bbd4-bbdb662e7a25,JAM,,1748639601000,Autopista Central,-70.710812,-33.561376
f6c14fe2-ef92-4089-969b-fbe32c199053,HAZARD,San Bernardo,1748637940000,Av. Ochagavía,-70.695995,-33.558288
dbf13dc6-1c32-4ae1-9517-8edf4855d774,JAM,,1748638706000,Autopista Central,-70.71058,-33.556982
9446ba43-7a30-4468-afd2-1fa2a3fea92c,HAZARD,,1748639505000,Autopista Central,-70.710883,-33.561862
329edfa3-34f2-466b-a44f-6a9f8e7264a7,JAM,El Bosque,1748638447000,Gran Avenida José Miguel Carrera,-70.67227,-33.55062
90ecd075-a503-42de-8d00-bc9403b66a3b,HAZARD,El Bosque,1748639714000,Luis Barros Borgoño,-70.686398,-33.549779
f7fdd48c-ae73-4bd2-83f9-b0153cb0b329,ROAD_CLOSED,El Bosque,1748639636000,Michimalonco,-70.684957,-33.549453
3d4717f7-01e5-4faa-b601-23028ed9eb98,ROAD_CLOSED,El Bosque,1748636264000,Almirante Riveros,-70.65666,-33.551744
cf5adb44-aa2b-4cbd-bbab-73c93e08be0d,HAZARD,El Bosque,1748638160000,Baquedano,-70.664525,-33.548448
a5d3aba0-5ae7-4263-89e4-e157f62fa2da,ROAD_CLOSED,El Bosque,1748637419000,Av. Padre Hurtado,-70.666827,-33.547007
2a3e444e-da9f-47f7-8758-2c2c9967830f,ROAD_CLOSED,La Cisterna,1729275367000,Ernesto Riquelme,-70.667899,-33.545833
3c222fc3-5e90-46c9-bfa4-8a8898a55986,ROAD_CLOSED,El Bosque,1748638038000,Av. Padre Hurtado,-70.666827,-33.547007
d0aa6d5a-e086-46da-95da-d7be69049d03,HAZARD,El Bosque,1748637855000,Gran Avenida José Miguel Carrera,-70.668552,-33.5461
a6bfdf68-6a5c-44d3-843b-4d5f791be32c,JAM,La Pintana,1748639297000,Av. Santa Rosa,-70.630376,-33.561839
792d4dda-66bb-4a5d-ba92-e962955f3fd0,JAM,San Ramón,1748639901000,Av. Santa Rosa,-70.632976,-33.549661
9b275b03-15e6-43ed-9062-bbca322a41e8,JAM,San Ramón,1748638699000,Vicuña Mackenna Oriente,-70.634791,-33.547385
3de68ccc-0b8d-4405-b93d-14255ed2ab58,HAZARD,,1748639934000,Ruta 79,-70.614933,-33.561259
c62bf9e4-3327-4ee8-ae17-85df38d1a57f,JAM,La Granja,1748639940000,Av. Trinidad,-70.611509,-33.546642
d6b3f0bd-a749-4b8c-8f16-16bf3c138efb,POLICE,La Granja,1748639659000,Av. Cardenal Raúl Silva Henríquez,-70.617026,-33.554042
60398886-9c9e-489f-a51b-a12b779a7deb,HAZARD,La Florida,1748618185000,Turquesa,-70.608283,-33.558666
72529841-e78c-4d03-b57a-e7091d661618,JAM,La Florida,1748639298000,José Miguel Carrera,-70.591943,-33.550278
e41c4c41-943d-455c-a9b2-f70e06044a51,JAM,La Florida,1748639931000,María Elena,-70.598523,-33.562095
f600c71c-579d-4c7e-bd47-b93c7e2b7928,JAM,La Florida,1748638905000,General Arriagada,-70.589176,-33.557545
e51aac60-bdb7-4329-a1cc-2e0c23da4954,JAM,La Florida,1748639014000,José Miguel Carrera,-70.58916,-33.550237
ef29673c-5f44-46ff-b0c5-af076cb0282a,JAM,La Florida,1748639955000,María Elena,-70.598932,-33.562136
22b8d063-7fdd-4afd-a005-c829a597308d,JAM,La Florida,1748639670000,Av. Vicuña Mackenna,-70.586495,-33.555028
12934b1a-0363-4780-9c66-34f12a17b308,JAM,La Florida,1748638599000,Londres,-70.588747,-33.549946
988e02d2-dac6-49e5-92cd-6e3fd403ce84,JAM,La Florida,1748638508000,Av. Santa Raquel,-70.602274,-33.552515
9cb21d37-d466-439e-8008-7cebd8ae1b17,JAM,La Florida,1748638904000,José Miguel Carrera,-70.588904,-33.55023
698754c1-a2ed-4d69-ae2d-9813d28dfeef,JAM,La Florida,1748639605000,Av. Vicuña Mackenna,-70.586538,-33.554765
97d5b7e2-4f40-46a8-a58b-a970a1597a13,JAM,La Florida,1748639286000,Av. San José de la Estrella,-70.579654,-33.553046
f4b06582-c024-4af4-a43f-40525fd0a673,HAZARD,La Florida,1748602131000,,-70.575091,-33.551108
9c70213e-6b59-47c1-9ed2-99f600f50c75,JAM,La Florida,1748639162000,8 de Septiembre,-70.578093,-33.561864
91585a10-c41c-4181-a1d5-cc7bf839487e,JAM,La Florida,1748639370000,Av. San José de la Estrella,-70.581098,-33.553095
d283756c-9548-4b2c-bc67-68c39844431b,JAM,La Florida,1748639832000,Av. Trinidad,-70.579291,-33.547387
557d9818-2318-47d6-8423-866722f0104c,JAM,La Florida,1748638072000,Av. Vicuña Mackenna,-70.586115,-33.557111
bd8896ca-cfb7-4ff6-82b2-cbd2587f95f7,JAM,La Florida,1748638316000,Av. Vicuña Mackenna,-70.58559,-33.559969
e1c8dbfe-fc21-498b-9d17-53f8bab3a3d1,ROAD_CLOSED,La Florida,1748639814000,Los Plátanos,-70.563308,-33.559976
a25cf4ac-6636-4cd1-bb2c-45319e6f8570,JAM,,1748639900000,Ruta 78,-70.803406,-33.540534
362617bd-1787-433d-b88b-04754bd1f6cb,HAZARD,Maipú,1748477077000,Presidente Gabriel González Videla,-70.780495,-33.529575
734d0cef-5465-4a34-aaa8-271f949dc956,HAZARD,Maipú,1748638932000,Glorias Navales,-70.779037,-33.539735
5983904e-4d38-4e6e-bdaf-c0ada2932745,HAZARD,Maipú,1748638903000,Glorias Navales,-70.780079,-33.540467
96ce47af-af3e-4f61-9c60-aec74e4b07dd,HAZARD,Maipú,1748638981000,,-70.778049,-33.538943
8c4272bc-d691-47f0-a33f-4a43839a57da,HAZARD,Maipú,1748638986000,Glorias Navales,-70.776636,-33.537691
1f78e3a5-d24a-42c2-be33-db6c3fec2888,HAZARD,Maipú,1748638997000,Glorias Navales,-70.776187,-33.537284
612f8cad-b61d-455e-bb3e-1d87b8256b51,HAZARD,Maipú,1748019335000,Av. Ferrocarril,-70.770488,-33.535787
85b84e5c-79d5-4c0b-9aca-3a145bf3ef37,JAM,Maipú,1748639106000,Europa,-70.772778,-33.537014
ad962bc2-c9c1-45df-9470-a897d81a0699,JAM,Maipú,1748639450000,Av. 3 Poniente,-70.771702,-33.534777
45e1923f-c505-4de5-b5f4-0d4cef196ee0,HAZARD,,1748638781000,Autopista Central - Eje Gral. Velásquez,-70.708296,-33.542726
522a5e3f-4fc9-4672-bfcb-b8409cb9ae4b,JAM,San Bernardo,1748638203000,Santa Margarita,-70.704286,-33.540014
9cbfdca6-cbc1-429e-b2ed-9cff1a1647d4,JAM,San Bernardo,1748638782000,Santa Margarita,-70.702964,-33.538623
fafb0688-8364-4e58-aae4-f3b8c151706c,ACCIDENT,,1748638663000,Autopista Central - Eje Gral. Velásquez,-70.708247,-33.541567
29f55ac5-2ec0-4de8-86a5-b6f4912af324,JAM,,1748637994000,Autopista Central - Eje Gral. Velásquez,-70.708207,-33.540504
89bbe80a-fa1e-4e88-a183-27a7252795bb,POLICE,,1748638774000,Autopista Central - Eje Gral. Velásquez,-70.708292,-33.542628
313bc7b2-6030-4066-9c80-51182b813ff4,HAZARD,,1748639811000,Autopista Central - Eje Gral. Velásquez,-70.708274,-33.542228
29c93ebf-91ee-40d4-9a7a-d87680a9db0f,JAM,Lo Espejo,1748638768000,Santa Margarita,-70.707913,-33.54411
0d0ebce5-7b94-4e4c-a656-462c62bf6b7b,ROAD_CLOSED,Lo Espejo,1748639261000,Francisco Astaburuaga,-70.69468,-33.534381
6d13b509-fba8-4a53-8d85-8930ce4408d6,ACCIDENT,,1748638393000,Autopista Central - Eje Gral. Velásquez,-70.708288,-33.542544
5b81d267-a4a9-482e-849d-415cb112615f,HAZARD,,1748640016000,Autopista Central - Eje Gral. Velásquez,-70.706965,-33.534514
ce596dcf-35c4-4f00-a3cf-a08230e9e38d,HAZARD,Lo Espejo,1748135714000,Av. Lo Espejo,-70.705293,-33.53193
c781c9f7-7b27-4780-b759-844cef517749,JAM,,1748638112000,Autopista Central - Eje Gral. Velásquez,-70.708419,-33.545417
7d9caa60-9e23-46b0-8870-d886f7b4795d,HAZARD,Lo Espejo,1747861043000,Av. Lo Espejo,-70.704557,-33.532206
be872658-f2b6-48ca-8d3f-36d7eff2f193,JAM,San Bernardo,1748638815000,Paso Inferior Santa Margarita,-70.70839,-33.544722
8513b720-827f-43cd-af34-16c80fdffaf3,HAZARD,,1748639090000,Av. Américo Vespucio > Poniente,-70.682459,-33.53114
9589979b-4a33-4fe4-ba71-9ed8698b95fa,JAM,,1748639003000,Autopista Vespucio Sur,-70.688901,-33.52856
2982d0f8-1212-49b5-9865-85245d4235cb,HAZARD,Lo Espejo,1748639987000,Av. Lo Espejo,-70.687443,-33.538352
82e17d73-da6f-4baa-b4c9-a8e5a78be0e9,JAM,Lo Espejo,1748637396000,Av. Presidente José Joaquín Prieto Vial,-70.679937,-33.52837
ec65130f-73a2-4b0c-82f5-d239cae0a0b0,JAM,Lo Espejo,1748638831000,Av. Lo Espejo,-70.68581,-33.539029
05131b30-7fae-4ecb-b86c-1daf146ab4af,JAM,Lo Espejo,1748638752000,Av. Lo Espejo,-70.686625,-33.538739
775cd0aa-f011-4e9c-8ca0-428717ecba4e,JAM,,1748638263000,Av. Américo Vespucio > Poniente,-70.681111,-33.531537
88971de6-a886-4124-a06d-c1e2ef7a5056,JAM,,1748639084000,Av. Américo Vespucio > Oriente,-70.681981,-33.532308
845a32e2-3d32-4cad-9191-56b34d403034,JAM,Lo Espejo,1748637436000,Av. Presidente José Joaquín Prieto Vial,-70.681216,-33.530923
3d9752b4-e16c-4035-91b4-32d50e92a01b,JAM,Lo Espejo,1748636271000,Av. Américo Vespucio,-70.687146,-33.529536
80d7eeb4-a2b0-47b3-9996-b1e83ebf53d1,ROAD_CLOSED,La Cisterna,1744954569000,Av. Ossa,-70.664578,-33.538878
df17e7d8-29a6-4962-bae1-61d9b77e4388,JAM,La Cisterna,1748639440000,Brisas del Maipo,-70.663521,-33.533157
1953fb71-a855-4a12-9399-e1ee853896ee,JAM,La Cisterna,1748639068000,Av. Américo Vespucio,-70.661407,-33.537925
c3a7de69-e267-4f83-a30d-b125803189f5,JAM,La Cisterna,1748637613000,Av. Américo Vespucio,-70.667606,-33.536578
75c17e59-bb1c-4fda-8631-5aaee93223a8,ROAD_CLOSED,La Cisterna,1744954570000,Av. Ossa,-70.663019,-33.539187
0ac08eaf-418a-4c61-8c19-24d3425b3b84,JAM,La Granja,1748638702000,Linares,-70.634888,-33.528848
8682b142-4ea4-4966-bfef-87f44f8405ef,JAM,La Granja,1748639994000,Av. Santa Rosa,-70.63439,-33.537543
aff9a269-8073-4a61-849b-c7f8e44857e2,JAM,La Granja,1748636024000,Av. Américo Vespucio,-70.632764,-33.542319
6eb44d95-b2b5-43ac-b43e-fcbae5f4f7c9,JAM,San Ramón,1748639119000,Av. Américo Vespucio,-70.635749,-33.542447
70d5502d-fe30-4b5c-98e9-a888c8a76074,JAM,La Cisterna,1748639000000,La Granja,-70.650499,-33.537533
df99c19b-bb17-49bc-80d4-861210c0b09f,JAM,La Granja,1748639320000,Manuel Rodríguez,-70.631855,-33.542451
97408eb0-c142-47fc-960f-c0efd6faeae1,JAM,,1748639497000,Autopista Vespucio Sur,-70.644239,-33.540962
26716ece-b1ae-43e0-9f27-211e157256ea,POLICE,San Ramón,1748638322000,Av. El Parrón,-70.636039,-33.53043
c90128bf-5d7f-4280-b89d-7656f5ae3f80,JAM,La Cisterna,1748638324000,La Granja,-70.649668,-33.53459
6c9eef49-be52-4e0d-a9d4-406be8de71e1,JAM,San Ramón,1748637639000,Av. Américo Vespucio,-70.640163,-33.541849
fe146c42-db8d-45a9-8b9a-3ac67d0233a4,JAM,La Granja,1748639212000,Av. Cardenal Raúl Silva Henríquez,-70.621913,-33.53454
3dd6cdd1-5585-46c1-9a98-5b85255bbc7d,CHIT_CHAT,La Granja,1748638992000,Av. Cardenal Raúl Silva Henríquez,-70.624298,-33.527673
02e37303-5b71-41f4-a6f5-d8f02c334359,POLICE,La Granja,1748636899000,Av. Cardenal Raúl Silva Henríquez,-70.620521,-33.538758
9ff04746-065e-4713-8594-cc69c5462b13,JAM,,1748638387000,Ruta 79,-70.620612,-33.538494
08471576-5400-444c-b958-77fe8600be66,JAM,La Florida,1748639891000,Isla Adelaida,-70.610318,-33.540261
d9be3d78-19d0-40af-97ac-5c92fbf3d00a,HAZARD,La Florida,1748637997000,Santa Amalia,-70.594877,-33.543339
b39d9b61-3532-405c-8cb8-b53e30060d06,JAM,La Florida,1748638202000,Av. Vicuña Mackenna,-70.593312,-33.535035
505580b5-796b-4a9e-93b3-4688b245df9d,JAM,La Florida,1748638579000,Av. La Florida,-70.575048,-33.531557
b75fe332-dd49-44f8-bccc-1b2eb9c17b3e,POLICE,La Florida,1748638966000,Las Camelias,-70.576188,-33.530251
f67ab31c-91fe-4081-b441-487f348f76cf,ROAD_CLOSED,La Florida,1747661730000,Santa Amalia,-70.580736,-33.543554
a72b2d4d-2658-4aa2-ad26-920d2a14bde0,JAM,La Florida,1748637931000,Rojas Magallanes,-70.586192,-33.535832
5c5be90a-103a-4fab-aaba-c461b5f5ae62,JAM,La Florida,1748639308000,Av. La Florida,-70.574001,-33.534571
815f6931-a467-482a-9f79-5fecb3f8d46b,POLICE,La Florida,1748638766000,Colombia,-70.584964,-33.535586
558021e6-ad40-4743-b510-e4b02b988d19,JAM,La Florida,1748638076000,Av. La Florida,-70.570424,-33.543028
fb4e3377-00ea-4a8c-bf18-5bdd422941c9,POLICE,La Florida,1748639422000,Rojas Magallanes,-70.585284,-33.535869
cec21d3e-222b-4108-b252-938d7b0eaa5e,ROAD_CLOSED,La Florida,1747661731000,Santa Amalia,-70.581557,-33.54354
04c33d6f-dcae-4ef3-94d9-86c263a8f3e6,JAM,La Florida,1748639716000,Av. La Florida,-70.569527,-33.54486
86fa64d3-d7e3-4838-849e-c2baf7b4a16e,HAZARD,La Florida,1748636449000,Alicahue,-70.563708,-33.538407
71361c51-7644-4024-aefe-b11f84acb6ad,HAZARD,La Florida,1747963445000,,-70.552251,-33.544333
778a857b-2ff3-4f57-86b8-4f4cfd52540b,POLICE,,1748638454000,Ruta G-76,-71.143723,-33.521079
e9a46156-71bf-4aa2-93db-0d87d93f26ad,HAZARD,Maipú,1748552750000,Siglo XX,-70.782585,-33.520546
5a2b4ac6-973b-46f9-916a-8e522785925a,HAZARD,Maipú,1748627850000,San José,-70.788281,-33.517102
ecaac058-7066-4e13-b70d-c9795137fa47,HAZARD,Maipú,1748143976000,San José,-70.789238,-33.517134
ec13db9a-9cda-41ff-be1e-0b49b4a02ffa,HAZARD,Maipú,1748278985000,Concordia,-70.785859,-33.514619
395ae5e5-794b-49ec-9ba8-ef62d0c4d618,HAZARD,Maipú,1748552494000,Siglo XX,-70.782546,-33.518375
bcd59298-dc07-4301-9bc0-3e8986799792,HAZARD,Maipú,1748637728000,Siglo XX,-70.782558,-33.519261
39310c03-47d9-45a7-9e6a-b97d10300a12,HAZARD,Maipú,1748607073000,Campanario,-70.783546,-33.520108
ca464b9c-e28f-4204-ae70-57db141c32dd,HAZARD,Maipú,1748476999000,Alcalde Alberto Krumm,-70.782147,-33.527343
6131c259-9a6e-4248-8879-7a8a8cd65055,HAZARD,Maipú,1748279004000,Concordia,-70.785785,-33.513985
9ae07770-fdce-412b-a183-59ac71e00e0a,HAZARD,Maipú,1748631639000,La Galaxia,-70.794403,-33.510758
b2cbf9ef-4de9-4712-9818-55bc52388d4a,HAZARD,Maipú,1748607854000,El Cid,-70.772609,-33.516637
0e03331e-17e4-4e94-b12d-f5b56e215f66,JAM,Maipú,1748639383000,Av. Portales,-70.760287,-33.516804
11c0edca-8e44-4931-89da-c57ad8630f29,HAZARD,Maipú,1748566714000,Av. Huáscar,-70.765569,-33.517455
22c3d33c-a30a-4e99-b859-1ac3134acb5b,HAZARD,Maipú,1748607903000,El Cid,-70.772791,-33.512655
ef2cb931-b617-4044-aacb-b229db9fdaaa,JAM,Maipú,1748639529000,Av. Portales,-70.758389,-33.516429
2af43628-1ef1-4649-bb22-005d538be558,HAZARD,Maipú,1748566671000,Av. Huáscar,-70.767513,-33.515082
1b78a6ed-5b69-4bde-9f14-bf794e9b9d61,HAZARD,Maipú,1748630252000,Padre Hurtado,-70.76903,-33.513624
fb697ada-5bb2-4003-9131-2027f06f68c1,JAM,Maipú,1748638548000,Av. Sur,-70.774328,-33.521462
58c97a50-9a5c-4f3f-a34a-59e8654ac7e3,JAM,,1748637807000,Ruta 76 / Camino a Melipilla,-70.746353,-33.521701
c3bc62cf-b0f2-4125-9637-ec53d7c63a8e,JAM,Maipú,1748637425000,Alberto Llona,-70.755354,-33.524378
f2cb315c-2ded-422d-ae0b-1afd13aa0a0a,JAM,,1748638807000,Ruta 76 / Camino a Melipilla,-70.742905,-33.51981
82acc76e-b64b-4116-a9ca-f04ffe5d43d6,JAM,Maipú,1748638866000,Ricardo Ayala,-70.754888,-33.514076
99f6a7d5-ed29-465c-86ef-e4e3a070fe5b,JAM,Maipú,1748638956000,Vicente Reyes,-70.755868,-33.522413
56e54a51-b19f-4a1d-a365-ac57f9ef48b6,JAM,Maipú,1748638850000,Vicente Reyes,-70.755355,-33.522579
ebe6eb7d-563d-412e-b0f8-40b240f1d388,JAM,,1748638319000,Ruta 76 / Camino a Melipilla,-70.741512,-33.519058
049b01ed-138f-4451-9ada-c071aefb1355,JAM,Maipú,1748638777000,Vicente Reyes,-70.754446,-33.522944
1658593e-9ccc-4e44-93b9-2bc6754079c2,JAM,Cerrillos,1748638833000,Av. Lo Espejo,-70.720258,-33.52621
e0fca96d-4817-4040-adc0-34b1c0fc8f73,JAM,Cerrillos,1748639917000,Av. Américo Vespucio,-70.718537,-33.514091
c4708eeb-3f8b-484c-b6f0-f52983919287,HAZARD,,1748639720000,Autopista Vespucio Sur,-70.709436,-33.51796
017f3226-0dde-4ab8-ad28-63596721fef0,HAZARD,,1748639968000,Autopista Vespucio Sur,-70.701231,-33.52082
b8e16872-1627-47cf-83a9-412db9ef2a35,JAM,,1748636226000,Autopista Vespucio Sur,-70.698508,-33.523395
79bfbaf9-7617-4849-9b04-a5490c86f6c1,JAM,,1748639135000,Autopista Central - Eje Gral. Velásquez,-70.704694,-33.522356
34f9ebd6-f2cc-4280-ae70-f2b154d3d0b0,ACCIDENT,Lo Espejo,1748639457000,Av. Américo Vespucio,-70.701367,-33.521335
1b4bd34a-7424-41ce-9789-d49f2bd183f9,JAM,,1748639636000,Autopista Central - Eje Gral. Velásquez,-70.705176,-33.523629
885c0f0a-d488-4227-8a8d-f5a5ac0a666c,JAM,Cerrillos,1748638881000,General Velásquez,-70.699828,-33.510872
8034f4c8-b5f8-4821-9b6e-850def857aa8,CHIT_CHAT,Lo Espejo,1748639629000,Av. Américo Vespucio,-70.698607,-33.523508
e597f9d5-c819-4352-b0a3-617db8f0ed9c,JAM,,1748639299000,Autopista Vespucio Sur,-70.704904,-33.51961
4c1c898e-3781-4cca-b604-4dfca56a0215,HAZARD,,1748639950000,Autopista Vespucio Sur,-70.708606,-33.518267
ac203e75-5876-46c2-b2c6-2faed0600f6a,JAM,Lo Espejo,1748640038000,Guadalajara,-70.676729,-33.521583
9080e734-3337-46e3-8c07-b36844767487,HAZARD,Lo Espejo,1748638880000,Av. Clotario Blest,-70.684423,-33.509751
b498de7c-a748-4230-b9d3-da81f31ce3e5,JAM,Lo Espejo,1748638745000,Av. Presidente José Joaquín Prieto Vial,-70.67594,-33.520387
06a414a0-7dfb-438f-99c6-62d2a35fa050,JAM,Lo Espejo,1748639874000,Av. Presidente José Joaquín Prieto Vial,-70.67573,-33.519919
ad1fad0a-8d1e-4ce5-80e9-8a717baec6a7,JAM,Lo Espejo,1748639776000,Av. Presidente José Joaquín Prieto Vial,-70.676418,-33.521414
59e50e38-3db1-4184-9ca5-4b5c79acb7d0,POLICE,La Cisterna,1748639917000,Iquique,-70.651559,-33.525464
51448bd4-61a6-4f1d-8db8-ea0b8be9ad95,JAM,La Cisterna,1748639146000,Briones Luco,-70.659975,-33.515955
7314e3b0-1a0e-4b65-8ffe-3bd239ca27ae,POLICE,San Miguel,1748640038000,Gran Avenida José Miguel Carrera,-70.657995,-33.513874
52305748-f6be-4872-948c-50bf5c9590de,POLICE,La Cisterna,1748639466000,Av. Fernández Albano,-70.659517,-33.523629
c8ea2f48-8c5e-4556-a4ea-7fee6016bbfc,ROAD_CLOSED,La Cisterna,1748637460000,Angamos,-70.65468,-33.519515
05af1633-2495-422d-8e18-9d9b0257420d,HAZARD,La Cisterna,1747545046000,Av. Fernández Albano,-70.66035,-33.52346
6ce0fd83-ec45-4680-a578-14b545dbaab4,JAM,La Cisterna,1748639147000,Av. Fernández Albano,-70.658903,-33.523747
f7456800-b35e-41ff-a67a-6e4c4d4db4e0,JAM,La Cisterna,1748638210000,San Francisco,-70.646209,-33.522981
8a9d9e54-e8bb-4aca-9758-2638515ae139,JAM,La Florida,1748639270000,Punta Arenas,-70.610903,-33.516253
ab1448e7-4ac2-448e-a8ac-93eddd388e88,POLICE,La Granja,1748637690000,Linares,-70.623076,-33.527343
3e275c20-e273-4e9c-9070-31d1c29c20b1,POLICE,La Granja,1748639295000,Santa Ana,-70.625444,-33.524335
a7c9c1f7-2e3f-4218-af5a-76935399cfaf,JAM,San Joaquín,1748639775000,Av. Las Industrias,-70.625101,-33.512524
ae8a66db-be8c-454e-831f-fd8be1cef68f,POLICE,La Florida,1748639260000,Estacionamiento Mall,-70.608058,-33.510458
3f2e4dcb-ab6e-40ba-ba68-8a4d6a678897,HAZARD,La Granja,1748640003000,Av. Yungay,-70.616992,-33.523438
bdb268c7-86cd-4ee3-9ce9-b35fcd22e26e,JAM,La Florida,1748638361000,Av. Lía Aguirre,-70.608685,-33.522961
7b9744e1-a3e5-46ba-b670-b96987d4f61b,POLICE,La Florida,1748638355000,Acceso Estacionamiento Subterráneo,-70.608256,-33.510908
02bcfdda-bd5c-4392-9e4b-cadc0d437f19,POLICE,La Granja,1748637961000,Linares,-70.623625,-33.527386
692827c7-249a-435e-ada0-4d0401441d01,HAZARD,San Joaquín,1748541274000,Corredor transporte público Las Industrias,-70.625148,-33.511947
3a639e88-d294-42fd-9440-0aaadb7b8741,POLICE,La Florida,1748639985000,Acceso Estacionamiento Subterráneo,-70.607917,-33.511105
ac3bff80-bd88-4cd9-b2a9-3f19217983ba,CHIT_CHAT,La Florida,1748638386000,Acceso Estacionamiento Subterráneo,-70.608177,-33.510973
5b2b9615-c81b-4468-bac2-153c67a2e11a,CHIT_CHAT,La Florida,1748638405000,Estacionamiento Mall,-70.607977,-33.510686
0baa5ee4-2821-466f-8e8c-b1abf8909476,JAM,La Florida,1748638905000,Av. Vicuña Mackenna Poniente,-70.606358,-33.516148
53405f83-8b7b-4440-ae9a-ac36137a2f7d,JAM,Peñalolén,1748638438000,Av. Departamental,-70.587043,-33.509937
2b29cde5-9910-4821-97b7-143bb31236bb,JAM,La Florida,1748637366000,Av. Departamental,-70.592097,-33.509836
628f7836-ec1a-44d6-b997-cf50ebc7461e,JAM,La Florida,1748639635000,Av. Vicuña Mackenna Poniente,-70.600416,-33.521583
613b7cf9-a363-47da-afa2-6c634ff3a3b2,JAM,La Florida,1748640020000,Boulevard Mall Plaza Vespucio,-70.598856,-33.516129
9dee4bb5-96e2-4523-bf37-1395f2cb2e7f,JAM,La Florida,1748639388000,Av. Américo Vespucio,-70.599085,-33.522889
c2b6f874-e913-482b-92db-1e5889d4df1e,JAM,La Florida,1748639098000,Av. Walker Martínez,-70.596042,-33.522703
3fb57f13-7d5a-41d0-bffa-b153488881f0,JAM,,1748639314000,Autopista Vespucio Sur,-70.601624,-33.525064
7ff07239-ab1d-4706-9063-4586de7310db,HAZARD,,1748639885000,Autopista Vespucio Sur,-70.595488,-33.51852
6f83f34e-2655-4ce2-85cb-b55e19a8ceec,JAM,La Florida,1748637716000,Av. Vicuña Mackenna Poniente,-70.602136,-33.520288
